uuid,name,latitude,longitude,area,isOnline,imageUrl
25ad72fe-e74c-49af-b4c0-34c9eac14655,Holland Tunnel,40.725039,-74.01009,Manhattan,true,https://webcams.nyctmc.org/api/cameras/25ad72fe-e74c-49af-b4c0-34c9eac14655/image
81445fd9-b8f7-47ce-9ac4-c7fa58addd81,MHB-18 Manh LRW @ EOF X Over,40.716139,-73.996063,Manhattan,true,https://webcams.nyctmc.org/api/cameras/81445fd9-b8f7-47ce-9ac4-c7fa58addd81/image
1e627100-9bce-4e78-bcd3-736344a2236c,FDR Dr @ Brooklyn Bridge Exit NB,40.708446,-73.998459,Manhattan,true,https://webcams.nyctmc.org/api/cameras/1e627100-9bce-4e78-bcd3-736344a2236c/image
4d84b5d0-c9da-4916-8b0d-4f3d573d3509,Old Fulton @ Vine St @ Hicks St,40.701936,-73.992574,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/4d84b5d0-c9da-4916-8b0d-4f3d573d3509/image
a23d8461-9d7c-4e11-a392-777ef35b48ba,Northern Blvd @ Little Neck Pkwy,40.770649,-73.735503,Queens,true,https://webcams.nyctmc.org/api/cameras/a23d8461-9d7c-4e11-a392-777ef35b48ba/image
7a0d9e49-875c-4c25-a92b-3d239de40d43,Old Fulton St @ Prospect St,40.700757,-73.991042,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/7a0d9e49-875c-4c25-a92b-3d239de40d43/image
98b37dd5-bd64-4ace-add0-37f5135df600,St Nicholas Ave @ 125 St,40.810107,-73.952585,Manhattan,true,https://webcams.nyctmc.org/api/cameras/98b37dd5-bd64-4ace-add0-37f5135df600/image
08c57946-9560-49b9-97a5-43dc5b74fd86,Cadman Plz E/Washington St @ Prospect St,40.700743,-73.989736,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/08c57946-9560-49b9-97a5-43dc5b74fd86/image
37bb364c-7288-4481-a17d-0ba244d30baa,Rockaway Blvd @ Baisley Blvd,40.672635,-73.785637,Queens,true,https://webcams.nyctmc.org/api/cameras/37bb364c-7288-4481-a17d-0ba244d30baa/image
2e0d5197-6073-411f-9d1a-326b30841679,Flushing Ave @ Williamsburg W St,40.69810439,-73.9628506,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/2e0d5197-6073-411f-9d1a-326b30841679/image
a4fa36ac-f546-4ec1-b579-135f0ab204de,Gatling Pl @ 86 St - 186.2,40.619944,-74.023763,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/a4fa36ac-f546-4ec1-b579-135f0ab204de/image
97ace0b4-fcd2-4c3a-8c05-dbf73639ead3,Crescent st @ 39 Ave,40.7547,-73.93678,Queens,true,https://webcams.nyctmc.org/api/cameras/97ace0b4-fcd2-4c3a-8c05-dbf73639ead3/image
368290bb-cebf-4845-8644-92382dcccd96,WBB SIR -2 @ Manhattan Mid Span,40.714325,-73.9748335,Manhattan,true,https://webcams.nyctmc.org/api/cameras/368290bb-cebf-4845-8644-92382dcccd96/image
37e2a4b6-2fbd-42f5-9d2d-130b664783f2,9 Ave @ 57 St,40.7679306900999,-73.9857235137761,Manhattan,true,https://webcams.nyctmc.org/api/cameras/37e2a4b6-2fbd-42f5-9d2d-130b664783f2/image
1c6033e3-3872-41ce-9fc2-12fbddcfd7e6,Hylan Blvd @ Midland Ave,40.577965,-74.102264,Staten Island,true,https://webcams.nyctmc.org/api/cameras/1c6033e3-3872-41ce-9fc2-12fbddcfd7e6/image
ac1d2a7e-8e7e-4dd7-9e4e-d43f531f04af,Belt Pkwy @ 130 St,40.6666,-73.8104,Queens,true,https://webcams.nyctmc.org/api/cameras/ac1d2a7e-8e7e-4dd7-9e4e-d43f531f04af/image
2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,40.644933,-73.974359,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/2293205b-2b15-44da-8220-6833a13c5a80/image
ae1960ee-1f34-4774-88f5-b195b9c2a505,C5-LIE-15-WB_at_Queens_Blvd-Ex19,40.732725,-73.8692,Queens,true,https://webcams.nyctmc.org/api/cameras/ae1960ee-1f34-4774-88f5-b195b9c2a505/image
b221fdc4-ca81-41ae-875e-bf0341377758,C1-BRE-06_W - WB_at_CBX-Hutch_Int-EX6A,40.829767,-73.834824,Bronx,true,https://webcams.nyctmc.org/api/cameras/b221fdc4-ca81-41ae-875e-bf0341377758/image
52f3d48e-3bb4-4c83-bec2-1fb664d56501,Qns Blvd @ QnCnt Mall,40.7335677903411,-73.8693237304687,Queens,true,https://webcams.nyctmc.org/api/cameras/52f3d48e-3bb4-4c83-bec2-1fb664d56501/image
ae88c4d8-5638-4f90-bbdb-e15999936d31,Astoria Blvd @ 94 St,40.762982,-73.875305,Queens,true,https://webcams.nyctmc.org/api/cameras/ae88c4d8-5638-4f90-bbdb-e15999936d31/image
247c548c-da8e-45fc-8183-6f82be28edee,Clearview Expy @ 35 St,40.766534,-73.780961,Queens,true,https://webcams.nyctmc.org/api/cameras/247c548c-da8e-45fc-8183-6f82be28edee/image
557af346-2f9f-4306-8388-3974b7a49e4d,Crescent st @ 41 Ave,40.75224,-73.9391,Queens,true,https://webcams.nyctmc.org/api/cameras/557af346-2f9f-4306-8388-3974b7a49e4d/image
6029af32-7e3c-412f-804e-b34166300799,Pelham Pkwy @ Stillwell Ave,40.856678,-73.836682,Bronx,true,https://webcams.nyctmc.org/api/cameras/6029af32-7e3c-412f-804e-b34166300799/image
02ac2943-68f1-478d-b8d5-148a97e77e27,C3-KWV-01-NB_at_Tyrllan_Ave-Outrbr,40.525433,-74.230189,Staten Island,true,https://webcams.nyctmc.org/api/cameras/02ac2943-68f1-478d-b8d5-148a97e77e27/image
401c14c4-516f-48af-ad5d-fc36ddcff149,C5-VWE-28-SB_at_67th_Rd-Ex11,40.733128,-73.835773,Queens,true,https://webcams.nyctmc.org/api/cameras/401c14c4-516f-48af-ad5d-fc36ddcff149/image
61890a52-c90e-41a1-b032-d5c6f39746d9,7 Ave @ 145 St,40.8207270979196,-73.9388036727905,Manhattan,true,https://webcams.nyctmc.org/api/cameras/61890a52-c90e-41a1-b032-d5c6f39746d9/image
ab0daf96-702f-4f07-8b8f-08264e0051ee,Narrows Rd South @ Lily Pond Ave,40.601206,-74.065126,Staten Island,true,https://webcams.nyctmc.org/api/cameras/ab0daf96-702f-4f07-8b8f-08264e0051ee/image
a2d92e4b-f041-4bd4-9f13-3ece7451a752,C3-SIE-05-WB_at_MLK-Int-Ex9,40.612621,-74.153868,Staten Island,true,https://webcams.nyctmc.org/api/cameras/a2d92e4b-f041-4bd4-9f13-3ece7451a752/image
7b84a612-a340-49ae-b3e8-1c558049cb3c,Sands St @ BQE Ent,40.699916,-73.98621,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/7b84a612-a340-49ae-b3e8-1c558049cb3c/image
9dbb3101-9918-4b61-946f-a34d7c7c662b,East Houston St @ Ave B,40.721437,-73.983838,Manhattan,true,https://webcams.nyctmc.org/api/cameras/9dbb3101-9918-4b61-946f-a34d7c7c662b/image
74fcddb5-5030-4be4-864c-e315e58b86f4,Long Island Expy @ Douglaston Pkwy,40.75692,-73.73928,Queens,true,https://webcams.nyctmc.org/api/cameras/74fcddb5-5030-4be4-864c-e315e58b86f4/image
fec1c88c-46b6-41bb-89ab-7dc7eeb2daaf,College Point Blvd @ Roosevelt Ave,40.758092,-73.834234,Queens,true,https://webcams.nyctmc.org/api/cameras/fec1c88c-46b6-41bb-89ab-7dc7eeb2daaf/image
b6ce5739-ca1f-4a8d-bfd7-5979d6ff6dfc,2nd Camera North Bound BPU -148.52,40.7029534,-74.016916,Bronx,true,https://webcams.nyctmc.org/api/cameras/b6ce5739-ca1f-4a8d-bfd7-5979d6ff6dfc/image
0267c1e2-6eaf-49d4-a063-df89e9242993,FDR Dr @ 79 St,40.770256,-73.947626,Manhattan,true,https://webcams.nyctmc.org/api/cameras/0267c1e2-6eaf-49d4-a063-df89e9242993/image
6a5f91d8-042f-4678-a722-2c3c560dedf2,Wythe Ave @ North 12 St,40.72231,-73.957447,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/6a5f91d8-042f-4678-a722-2c3c560dedf2/image
1da7a29e-9993-4b93-b13a-e29b40c2069d,C2-BQE-04_WB_at_Sackett_St-Ex26,40.684718,-74.001218,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/1da7a29e-9993-4b93-b13a-e29b40c2069d/image
8645493f-d08c-4c0e-a572-b40f5fbeec56,Van Dam St @ 48 Ave,40.741099,-73.9343,Queens,true,https://webcams.nyctmc.org/api/cameras/8645493f-d08c-4c0e-a572-b40f5fbeec56/image
1ede87de-aba2-45bb-a792-cadf59eb792e,C3-WSE-04-SB_at_Rossville_Ave-Ex4,40.554843,-74.213329,Staten Island,true,https://webcams.nyctmc.org/api/cameras/1ede87de-aba2-45bb-a792-cadf59eb792e/image
b6558fc0-d62b-4b25-b7aa-6b592bde2c44,Flatbush Ave @ Marine Park,40.601134,-73.913036,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/b6558fc0-d62b-4b25-b7aa-6b592bde2c44/image
27cc1c4b-fb4a-41b3-845c-8fd9e2fa0a2c,Woodhaven Blvd @ Park ln,40.69755,-73.852925,Queens,true,https://webcams.nyctmc.org/api/cameras/27cc1c4b-fb4a-41b3-845c-8fd9e2fa0a2c/image
ebec9de9-3f56-477a-a413-2e0a09b2b6ba,Worth Street @ Lafayette Street,40.715579,-74.003036,Manhattan,true,https://webcams.nyctmc.org/api/cameras/ebec9de9-3f56-477a-a413-2e0a09b2b6ba/image
bf8404ae-6ab7-47a1-8b3e-2f57f537a71f,5 Ave @ 96 St,40.787916,-73.955752,Manhattan,true,https://webcams.nyctmc.org/api/cameras/bf8404ae-6ab7-47a1-8b3e-2f57f537a71f/image
40961631-fb83-4f48-8ffb-3385448d4e5f,7 Ave @ 18 St,40.660584,-73.987209,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/40961631-fb83-4f48-8ffb-3385448d4e5f/image
bff66919-97a3-47ca-b16d-ca07ff93a546,Lexington Ave @ 23 St,40.7395059171263,-73.9847405603646,Manhattan,true,https://webcams.nyctmc.org/api/cameras/bff66919-97a3-47ca-b16d-ca07ff93a546/image
7033b4d2-13e5-4405-ab86-da33c12734c3,BQE E/B Ent. Ramp @ Broadway,40.748641,-73.895892,Queens,true,https://webcams.nyctmc.org/api/cameras/7033b4d2-13e5-4405-ab86-da33c12734c3/image
b5d8fe4f-1cf5-4cd8-8211-8353e68da1cb,Atlantic Ave @ Vanderbilt Ave,40.6809634749315,-73.9670419692993,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/b5d8fe4f-1cf5-4cd8-8211-8353e68da1cb/image
b5b12361-b5b6-483f-a76e-b6cf98e06694,C5-BQE-37-EB_at_41st_Ave,40.744962,-73.894487,Queens,true,https://webcams.nyctmc.org/api/cameras/b5b12361-b5b6-483f-a76e-b6cf98e06694/image
b0670166-0aa0-4f93-a6f6-8bf07a9ea663,Morningstar Rd @ Richmond Terr.,40.637939,-74.144797,Staten Island,true,https://webcams.nyctmc.org/api/cameras/b0670166-0aa0-4f93-a6f6-8bf07a9ea663/image
beda95e2-f7d1-43a3-9a8b-7ab89e03f296,FDR Dr @ Catherine Street,40.708979,-73.996036,Manhattan,true,https://webcams.nyctmc.org/api/cameras/beda95e2-f7d1-43a3-9a8b-7ab89e03f296/image
bfdc1e75-c363-49c6-8236-7e9e9c9c1cdd,C1-MDE-05-SB_at_E.153rd_St-Ex4,40.825097,-73.931354,Bronx,true,https://webcams.nyctmc.org/api/cameras/bfdc1e75-c363-49c6-8236-7e9e9c9c1cdd/image
69278f3b-9d11-4256-8ef7-70c02a01bfc2,Pennsylvania Ave @ Flatlands Ave,40.652728,-73.886256,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/69278f3b-9d11-4256-8ef7-70c02a01bfc2/image
16de4b9a-83fe-4d11-91cd-d775cc1e559c,FDR Dr @ 111 ST,40.791666,-73.935403,Manhattan,true,https://webcams.nyctmc.org/api/cameras/16de4b9a-83fe-4d11-91cd-d775cc1e559c/image
2a0021de-869a-4a31-b151-0be7f78d9c05,MHB-17 Manh LRW @ X OVER,40.712361,-73.993504,Manhattan,true,https://webcams.nyctmc.org/api/cameras/2a0021de-869a-4a31-b151-0be7f78d9c05/image
4355c2af-b181-4cc2-98ef-cec3b1475c51,Veterans Rd @ Bloomingdale Rd - quad - ptz - 0.130,40.52869,-74.21684,Staten Island,true,https://webcams.nyctmc.org/api/cameras/4355c2af-b181-4cc2-98ef-cec3b1475c51/image
6c2996f1-3d8f-44a9-8ce0-a827ae8d3680,FDR @ 145 St,40.81961,-73.9342,Manhattan,true,https://webcams.nyctmc.org/api/cameras/6c2996f1-3d8f-44a9-8ce0-a827ae8d3680/image
3f85b7f5-564d-4098-9ffd-580ab6f88ed5,Hempstead Ave at Jamaica Ave,40.716182,-73.744776,Queens,true,https://webcams.nyctmc.org/api/cameras/3f85b7f5-564d-4098-9ffd-580ab6f88ed5/image
bca4a4b0-d73f-4937-9301-85ff8293bd94,7 AVE @ 42 St,40.75609,-73.9869,Manhattan,true,https://webcams.nyctmc.org/api/cameras/bca4a4b0-d73f-4937-9301-85ff8293bd94/image
08c40d18-cacf-4139-aa64-ba8f8602af53,Northern Blvd @ 82 St,40.755492,-73.885347,Queens,true,https://webcams.nyctmc.org/api/cameras/08c40d18-cacf-4139-aa64-ba8f8602af53/image
be6b6830-b90d-40ab-98ab-9d67eb81e673,3 Ave @ 65 St - Ent. EB BQE/Gowanus,40.6393,-74.0236,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/be6b6830-b90d-40ab-98ab-9d67eb81e673/image
c5040f93-f4ec-4803-8370-8b931b0443e2,FDR Dr @ 64 St,40.761186,-73.955676,Manhattan,true,https://webcams.nyctmc.org/api/cameras/c5040f93-f4ec-4803-8370-8b931b0443e2/image
08e77bd0-c673-4303-b772-243fdee28d6c,BB-28A Manhattan Tower North,40.707365,-73.998188,Manhattan,true,https://webcams.nyctmc.org/api/cameras/08e77bd0-c673-4303-b772-243fdee28d6c/image
bedbc19d-977d-40b6-ba48-01c5454bea69,College Point Blvd @ Sanford Ave,40.75467,-73.833092,Queens,true,https://webcams.nyctmc.org/api/cameras/bedbc19d-977d-40b6-ba48-01c5454bea69/image
0ff11926-fcf0-4e3b-8aea-ffc0ea4f2228,West Houston @ Hudson St,40.728739,-74.007137,Manhattan,true,https://webcams.nyctmc.org/api/cameras/0ff11926-fcf0-4e3b-8aea-ffc0ea4f2228/image
c145d543-b5f5-4dec-9bb8-7866eafdf054,Exterior St @ 3 Ave,40.809314,-73.929538,Bronx,true,https://webcams.nyctmc.org/api/cameras/c145d543-b5f5-4dec-9bb8-7866eafdf054/image
936e562d-df76-4120-b2b6-112bc450aa94,Belt Pkwy @ Pennsylvania Ave,40.642516876713,-73.8758897781372,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/936e562d-df76-4120-b2b6-112bc450aa94/image
4f3f56e3-f68e-4b60-a4ba-153ecb9094f7,6 AVE @ 50 St,40.75994,-73.9805,Manhattan,true,https://webcams.nyctmc.org/api/cameras/4f3f56e3-f68e-4b60-a4ba-153ecb9094f7/image
17855127-7fe2-45d4-920c-ed14e80ec4d7,Third Ave Bridge,40.807061,-73.933681,Manhattan,true,https://webcams.nyctmc.org/api/cameras/17855127-7fe2-45d4-920c-ed14e80ec4d7/image
c18f480c-e7a9-494b-b435-26adb0d9f881,C2-BQE-29_WB_at_Morgan_Street,40.722951,-73.939997,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/c18f480c-e7a9-494b-b435-26adb0d9f881/image
c8b15922-4262-459a-85d5-17442ec9c54f,C1-MDE-09-SB_at_Depot_Pl-Ex7-CBX,40.84154,-73.928612,Bronx,true,https://webcams.nyctmc.org/api/cameras/c8b15922-4262-459a-85d5-17442ec9c54f/image
75a7b81a-6233-47bf-8428-ea6c9edec1f8,Riverside Dr @ W 165 St,40.84102,-73.9446,Manhattan,true,https://webcams.nyctmc.org/api/cameras/75a7b81a-6233-47bf-8428-ea6c9edec1f8/image
28107d1c-08da-4cd3-9777-09471ca30225,Henry Hudson Pkwy @ 96 St,40.795618,-73.976183,Manhattan,true,https://webcams.nyctmc.org/api/cameras/28107d1c-08da-4cd3-9777-09471ca30225/image
49a571bf-f15e-4726-9937-aadde6c837ba,Queens Blvd @ 48 St - 52.130,40.742755,-73.916943,Queens,true,https://webcams.nyctmc.org/api/cameras/49a571bf-f15e-4726-9937-aadde6c837ba/image
48a0813b-60b4-4dd2-953f-a40731ae1fba,Jackie Robinson Pkwy @ Jamaica Ave,40.678191,-73.897749,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/48a0813b-60b4-4dd2-953f-a40731ae1fba/image
33dda383-4778-48ee-97e7-abcd68b5d365,BB-64 South Rdwy @ Bklyn Twr Side Sapn,40.703795,-73.994062,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/33dda383-4778-48ee-97e7-abcd68b5d365/image
4053642d-dd92-4045-ac55-069110659563,Crotona Pkwy @ Cross Bronx Expwy,40.840259,-73.885677,Bronx,true,https://webcams.nyctmc.org/api/cameras/4053642d-dd92-4045-ac55-069110659563/image
36b00c79-b2a0-49d3-800a-42b7db1847a8,Jamaica Ave @ Sutphin Blvd,40.701756,-73.80795,Queens,true,https://webcams.nyctmc.org/api/cameras/36b00c79-b2a0-49d3-800a-42b7db1847a8/image
261853c1-91c6-4007-9d52-ed530d1a826a,C3-SIE-15-EB_at_Fingerboard_Rd_Ex15,40.603743,-74.069126,Staten Island,true,https://webcams.nyctmc.org/api/cameras/261853c1-91c6-4007-9d52-ed530d1a826a/image
3cede892-0c4e-47ac-9a1a-1c837e9753c4,Beach Channel Dr @ Beach 69 St,40.59277,-73.7981,Queens,true,https://webcams.nyctmc.org/api/cameras/3cede892-0c4e-47ac-9a1a-1c837e9753c4/image
43e3d020-e4f2-4599-a19f-72ae778f1dcd,C5-LIE-02-EB_at_27th_St-Ex15,40.739299,-73.941697,Queens,true,https://webcams.nyctmc.org/api/cameras/43e3d020-e4f2-4599-a19f-72ae778f1dcd/image
7d06c900-a5e5-49ca-96b9-93a0662a2069,Belt Pkwy @ Verrazano Bridge,40.606337,-74.031758,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/7d06c900-a5e5-49ca-96b9-93a0662a2069/image
0b0cbcfb-7c14-4b94-8bac-be494472c396,Amsterdam @ 86 St,40.787693,-73.975016,Manhattan,true,https://webcams.nyctmc.org/api/cameras/0b0cbcfb-7c14-4b94-8bac-be494472c396/image
7efa7790-bbec-4118-bae4-ddb390d0eaa8,C2-BQE-13_WB_at_Middagh_St-Ex28A,40.701206,-73.994465,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/7efa7790-bbec-4118-bae4-ddb390d0eaa8/image
cea3d6a8-b248-441a-8acd-188ffa5ea630,C3-SIE-06A-E_at_Crafton_Ave_Ex10,40.607469,-74.141823,Staten Island,true,https://webcams.nyctmc.org/api/cameras/cea3d6a8-b248-441a-8acd-188ffa5ea630/image
cf034f0c-de3f-44ba-be1b-51f135d7d665,C2-BQE-26-Cntr_at_Grand_Ave-Ex32,40.712792,-73.954462,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/cf034f0c-de3f-44ba-be1b-51f135d7d665/image
d3503d31-e652-4618-9442-cf613600ea0b,C5-GCP-07-EB_at_Ditmars_Blvd-Ex9,40.759784,-73.856583,Queens,true,https://webcams.nyctmc.org/api/cameras/d3503d31-e652-4618-9442-cf613600ea0b/image
4048d465-2272-446e-bccb-c49ea6d62bd3,FDR Dr @ BPU Entrance,40.701797,-74.010764,Manhattan,true,https://webcams.nyctmc.org/api/cameras/4048d465-2272-446e-bccb-c49ea6d62bd3/image
c89b62d1-35be-4bb8-b22b-a77c2583733c,Eastern Pkwy @ Utica Ave,40.668766,-73.931145,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/c89b62d1-35be-4bb8-b22b-a77c2583733c/image
378e6e98-18b2-42a5-b0fa-b43af94f7395,Adam C. Powell Blvd @ 110 St/CPN,40.799492,-73.955209,Manhattan,true,https://webcams.nyctmc.org/api/cameras/378e6e98-18b2-42a5-b0fa-b43af94f7395/image
d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,40.660049,-73.986988,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/d401c83b-2f78-49dd-8974-14c819a992b2/image
d1c219c0-afdd-4fa4-a72c-cc1b1318b99d,9 Ave @ 23 St,40.7465085991952,-74.001366842392,Manhattan,true,https://webcams.nyctmc.org/api/cameras/d1c219c0-afdd-4fa4-a72c-cc1b1318b99d/image
d892897d-5a64-4450-9502-2e91b3ce5eea,QBB SOR @ Sutton Pl,40.758904,-73.959539,Manhattan,true,https://webcams.nyctmc.org/api/cameras/d892897d-5a64-4450-9502-2e91b3ce5eea/image
c914c9ae-00b2-4b77-abb9-0a85f903e34e,East Gun Hill RD @ Allerton Ave,40.865204,-73.836137,Bronx,true,https://webcams.nyctmc.org/api/cameras/c914c9ae-00b2-4b77-abb9-0a85f903e34e/image
8d2b3ae9-da68-4d37-8ae2-d3bc014f827b,WBB - 2 NOR @ ABOVE BEDFORD AVE & S 5 St,40.710983,-73.963168,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/8d2b3ae9-da68-4d37-8ae2-d3bc014f827b/image
5efba010-6a58-4df5-ae2c-ef1eda48fad0,West street underpass entrance,40.70858,-74.0153,Manhattan,true,https://webcams.nyctmc.org/api/cameras/5efba010-6a58-4df5-ae2c-ef1eda48fad0/image
21add4fd-bf30-404e-a2ff-18b16688fe0d,C5-GCP-12_WB_at_69th_Rd-Ex11,40.726696,-73.837873,Queens,true,https://webcams.nyctmc.org/api/cameras/21add4fd-bf30-404e-a2ff-18b16688fe0d/image
c941aa1a-ebde-4589-9669-eaf67279dfab,Drumgoole Rd W @ Arden Ave - quad - ptz - 141.10,40.54696,-74.18117,Staten Island,true,https://webcams.nyctmc.org/api/cameras/c941aa1a-ebde-4589-9669-eaf67279dfab/image
1b127707-c45a-40d6-b0d3-8a76d3de6053,Roosevelt Ave @ Parsons Blvd,40.761617,-73.822077,Queens,true,https://webcams.nyctmc.org/api/cameras/1b127707-c45a-40d6-b0d3-8a76d3de6053/image
6eee8e60-805b-403c-9c82-bac9e60d9cd9,C1-BRE-09-SB_at_Lasalle_Ave-Ex7C,40.840811,-73.825902,Bronx,true,https://webcams.nyctmc.org/api/cameras/6eee8e60-805b-403c-9c82-bac9e60d9cd9/image
041f8f94-fcf8-4860-9a5d-c81fb5c97501,Major Deegan Expwy @ 230 St,40.8765141,-73.9047832,Bronx,true,https://webcams.nyctmc.org/api/cameras/041f8f94-fcf8-4860-9a5d-c81fb5c97501/image
91c033b3-ecfd-4fb9-b27d-d256eb720789,Prospect Pkwy @ 3 Ave,40.666593,-73.994958,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/91c033b3-ecfd-4fb9-b27d-d256eb720789/image
858ef4e8-5058-4db2-96e2-70f71b65aa24,GCP @ 166 St,40.716879,-73.800069,Queens,true,https://webcams.nyctmc.org/api/cameras/858ef4e8-5058-4db2-96e2-70f71b65aa24/image
c8d37f98-5b6f-4a93-bfc5-eadf4f91726a,Beach Channel Dr @B 140 St,40.57757,-73.859754,Queens,true,https://webcams.nyctmc.org/api/cameras/c8d37f98-5b6f-4a93-bfc5-eadf4f91726a/image
02d7db8e-481d-477e-9cdb-a2b6c6ec1ca3,2 Ave @ E 14 St,40.732373,-73.984954,Manhattan,true,https://webcams.nyctmc.org/api/cameras/02d7db8e-481d-477e-9cdb-a2b6c6ec1ca3/image
4bb3c648-45f8-4134-9ac8-fb56f2f851fa,West Shore Expy @ Rossville Ave,40.554668,-74.213079,Staten Island,true,https://webcams.nyctmc.org/api/cameras/4bb3c648-45f8-4134-9ac8-fb56f2f851fa/image
3fd80992-482b-4e88-ad7f-8c74690a8d37,BB-26 South Rdwy @ West of Manhattan Twr,40.707458,-73.998712,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/3fd80992-482b-4e88-ad7f-8c74690a8d37/image
24c402b2-915d-49f8-9529-f723a171c134,FDR @ Grand St,40.713209,-73.977491,Manhattan,true,https://webcams.nyctmc.org/api/cameras/24c402b2-915d-49f8-9529-f723a171c134/image
4b601090-d552-4c2c-804f-1360305f3dd5,McGuinness Blvd @ Greenpoint Ave,40.730514,-73.951543,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/4b601090-d552-4c2c-804f-1360305f3dd5/image
4476f829-989d-4618-bef1-2ecb5dce4a5c,C3-WSE-09-SB_at_Meredith_Blvd-Ex8,40.597318,-74.191548,Staten Island,true,https://webcams.nyctmc.org/api/cameras/4476f829-989d-4618-bef1-2ecb5dce4a5c/image
89f83119-67ea-4395-9402-66cc19f5d57b,Farmers Blvd @ N Conduit Ave,40.667436,-73.766763,Queens,true,https://webcams.nyctmc.org/api/cameras/89f83119-67ea-4395-9402-66cc19f5d57b/image
96636993-475f-46bb-95b6-d5b937065648,3 Ave @ E 163 St,40.824129,-73.9087,Bronx,true,https://webcams.nyctmc.org/api/cameras/96636993-475f-46bb-95b6-d5b937065648/image
3dc1adcd-7a47-45c3-a667-9d8fae9fdcd0,8 Ave @ 14 St,40.7397525513578,-74.0025212013102,Manhattan,true,https://webcams.nyctmc.org/api/cameras/3dc1adcd-7a47-45c3-a667-9d8fae9fdcd0/image
4ec4d8da-6dcb-444d-b33a-096a7d07bb51,Metropolitan Ave @ Fresh Pond Rd,40.71261,-73.9004,Queens,true,https://webcams.nyctmc.org/api/cameras/4ec4d8da-6dcb-444d-b33a-096a7d07bb51/image
63930c04-926c-4730-821e-95b486513843,RT. 9A @ N. Moore St,40.720319,-74.012171,Manhattan,true,https://webcams.nyctmc.org/api/cameras/63930c04-926c-4730-821e-95b486513843/image
48cd1b5b-f361-4683-9d83-492d4789d7ea,Grand St @ Allen St,40.717382,-73.991308,Manhattan,true,https://webcams.nyctmc.org/api/cameras/48cd1b5b-f361-4683-9d83-492d4789d7ea/image
5f91d1f5-bc11-44dd-a6a5-a36435ed680c,Long Island Expy @ East Hampton Blvd,40.752129,-73.74689,Queens,true,https://webcams.nyctmc.org/api/cameras/5f91d1f5-bc11-44dd-a6a5-a36435ed680c/image
6d42b7fb-604b-4172-b35d-c0556c5d3fcf,C2-BQE-20-WB_at_Wythe_Ave-Ex31,40.701706,-73.961222,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/6d42b7fb-604b-4172-b35d-c0556c5d3fcf/image
167fabd4-70d7-4b74-add4-8cc077efe3f6,East 21 st @ QBB Upper Roadway Exit Ramp,40.75113,-73.94518,Queens,true,https://webcams.nyctmc.org/api/cameras/167fabd4-70d7-4b74-add4-8cc077efe3f6/image
cbd86999-5bb1-4f2d-addd-dbf15fa3609d,Boston Rd @ Gun hill Rd,40.873347,-73.853317,Bronx,true,https://webcams.nyctmc.org/api/cameras/cbd86999-5bb1-4f2d-addd-dbf15fa3609d/image
db5f8b82-99b1-45f3-a520-7d1f91d0a49a,1 Ave @ E 14 St,40.731331,-73.982561,Manhattan,true,https://webcams.nyctmc.org/api/cameras/db5f8b82-99b1-45f3-a520-7d1f91d0a49a/image
58ca7f66-a60c-4b2d-9cb5-a68e8ac545ac,Varick st @ Broome st,40.724402,-74.006047,Manhattan,true,https://webcams.nyctmc.org/api/cameras/58ca7f66-a60c-4b2d-9cb5-a68e8ac545ac/image
00077ee3-2c13-4674-adbd-a51b3484b0be,MHB-30 @ BRK S URW @ TWR Walk Way,40.705035,-73.98958,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/00077ee3-2c13-4674-adbd-a51b3484b0be/image
